timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
231835176,231788532,466953,-0.06616662,0.119982615,0.47740367,3
231874181,231860029,466953,-0.06864976,0.118858725,0.47760937,3
231978180,231931529,466953,-0.06984951,0.11686798,0.47733188,3
232017185,232003036,466953,-0.07186108,0.113598794,0.47779346,3
232121185,232074528,466953,-0.071553566,0.1116957,0.47831663,3
232160196,232146029,466953,-0.07235976,0.10807397,0.47946414,3
232264200,232217531,466953,-0.07353106,0.10425861,0.47906852,3
232303202,232289027,466953,-0.07185402,0.106169164,0.47870934,3
232407183,232360529,466953,-0.06650542,0.112856954,0.47830373,3
232446188,232432027,466953,-0.062151175,0.118041575,0.4776424,3
232550190,232503531,466953,-0.059344072,0.11684958,0.47863692,3
232589203,232575029,466953,-0.05910515,0.11473348,0.47851774,3
232693195,232646528,466953,-0.0595269,0.11153611,0.47920614,3
232732186,232718029,466953,-0.05800502,0.10685864,0.4816103,3
232836185,232789531,466953,-0.0576805,0.100262895,0.4829775,3
232875186,232861029,466953,-0.059906438,0.09568922,0.4841264,3
232979180,232932529,466953,-0.065019056,0.093689546,0.48041633,3
233018174,233004027,466953,-0.07084741,0.098128736,0.48058996,3
233122181,233075531,466953,-0.0658866,0.10706396,0.47990578,3
233161183,233147027,466953,-0.06303274,0.11588681,0.4793132,3
233265187,233218529,466953,-0.062502205,0.118249446,0.4775844,3
233304191,233290033,466953,-0.0652791,0.12012079,0.47682533,3
233408191,233361528,466953,-0.0684433,0.12161927,0.47737533,3
233447179,233433030,466953,-0.06985105,0.12301364,0.4771634,3
233551188,233504528,466953,-0.07429185,0.12063307,0.47614795,3
233590190,233576035,466953,-0.092730016,0.1198003,0.46650314,3
233694208,233647681,466953,-0.094106704,0.12516443,0.47112933,3
233733179,233719027,466953,-0.08249553,0.12445133,0.47454375,3
233837183,233790532,466953,-0.07030389,0.12662019,0.4769491,3
233876184,233862027,466953,-0.061821442,0.12906519,0.47663972,3
234123190,234076530,466953,-0.05879067,0.15104476,0.46945283,3
234162180,234148030,466953,-0.06004578,0.15605861,0.46816158,3
234266183,234219587,466953,-0.06255332,0.15195028,0.46866438,3
234305187,234291030,466953,-0.06395605,0.14854601,0.47045183,3
234409181,234362532,466953,-0.064353414,0.14200643,0.47180495,3
234448202,234434029,466953,-0.06640194,0.13721399,0.4717543,3
234838175,234791528,466953,-0.06271715,0.13070971,0.4735602,3
234877186,234863035,466953,-0.07353799,0.12740593,0.46326858,3
234981191,234934528,466953,-0.081530966,0.13021928,0.46969658,3
235020186,235006029,466953,-0.06753911,0.12653674,0.47452706,3
235124209,235077531,466953,-0.056953017,0.12460713,0.4805808,3
235163191,235149027,466953,-0.056435138,0.11984348,0.46567664,3
235267182,235220529,466953,-0.06730369,0.11486761,0.47632536,3
235306183,235292028,466953,-0.057470433,0.11047955,0.48633528,3
235410186,235363531,466953,-0.05170099,0.1129888,0.47637105,3
235449208,235435029,466953,-0.046717223,0.116918564,0.479141,3
235553207,235506528,466953,-0.040839106,0.11456412,0.4809085,3
235592188,235578030,466953,-0.03755548,0.11013681,0.4815548,3
235696189,235649531,466953,-0.039863966,0.11042421,0.4811909,3
235735176,235721029,466953,-0.044575036,0.113890134,0.47996637,3
235839182,235792534,466953,-0.050372306,0.11821638,0.4791879,3
235878180,235864028,466953,-0.064925686,0.12243541,0.46665487,3
235982181,235935531,466953,-0.07420284,0.12750575,0.47121897,3
236125189,236078529,466953,-0.059452422,0.12659776,0.47576842,3
236164199,236150034,466953,-0.054905437,0.120132945,0.47759855,3
236268178,236221528,466953,-0.056290627,0.113418475,0.4797793,3
236307176,236293029,466953,-0.059256338,0.10825053,0.48718023,3
236411184,236364528,466953,-0.07226786,0.103217304,0.47583497,3
236450190,236436035,466953,-0.0820246,0.102963984,0.47840998,3
236554193,236507528,466953,-0.07478278,0.10197501,0.47946635,3
236593195,236579035,466953,-0.066721685,0.10156028,0.48056182,3
236697187,236650531,466953,-0.06521708,0.10562387,0.48007235,3
236736184,236722028,466953,-0.06555225,0.10870105,0.48026055,3
236840189,236793529,466953,-0.06783435,0.116394326,0.4772961,3
236879180,236865029,466953,-0.07947932,0.120402455,0.46593544,3
236983199,236936530,466953,-0.08502846,0.12373616,0.47265813,3
237022184,237008029,466953,-0.07187226,0.120642565,0.47506183,3
237127385,237079682,466953,-0.062102005,0.117190376,0.47876927,3
237165187,237151030,466953,-0.056702457,0.11298336,0.4788947,3
237269192,237222531,466953,-0.057385083,0.107972436,0.4805096,3
237308190,237294027,466953,-0.06158597,0.10416668,0.4839718,3
237412186,237365529,466953,-0.062488876,0.101449475,0.48341724,3
237451190,237437028,466953,-0.06299556,0.102971785,0.47860682,3
237555187,237508531,466953,-0.062401913,0.10442634,0.48017836,3
237698178,237651540,466953,-0.06543844,0.10548064,0.47939068,3
237737182,237723036,466953,-0.06815516,0.106229275,0.4791984,3
237841197,237794528,466953,-0.07063043,0.10861106,0.48014623,3
237880186,237866029,466953,-0.07199826,0.11276151,0.47576612,3
237984199,237937531,466953,-0.070346266,0.11287381,0.4776561,3
238023192,238009027,466953,-0.06704795,0.109048866,0.47877717,3
238127181,238080529,466953,-0.06649573,0.10695258,0.4795962,3
238166184,238152028,466953,-0.068826884,0.105239235,0.47868818,3
238270186,238223531,466953,-0.07142965,0.10387853,0.47966582,3
238309182,238295030,466953,-0.07382419,0.10313089,0.48935995,3
238413187,238366529,466953,-0.0729992,0.10674739,0.47638997,3
238452189,238438029,466953,-0.07151517,0.1096226,0.47892773,3
238556185,238509531,466953,-0.069624744,0.10926905,0.47890624,3
238595190,238581029,466953,-0.067678034,0.109226644,0.47942293,3
238699184,238652529,466953,-0.06851504,0.11095125,0.4802059,3
238738183,238724028,466953,-0.072948694,0.11420283,0.47739205,3
238842184,238795532,466953,-0.07903667,0.12541959,0.4726908,3
238881183,238867027,466953,-0.08128257,0.13464466,0.46696588,3
238985186,238938532,466953,-0.079579204,0.13264155,0.47139636,3
239024200,239010035,466953,-0.074628904,0.12170442,0.475299,3
239128190,239081528,466953,-0.06966094,0.11652431,0.47741807,3
239167175,239153029,466953,-0.06641379,0.11523911,0.47835574,3
239271185,239224528,466953,-0.066251725,0.121627,0.48482764,3
239310185,239296035,466953,-0.07646336,0.1565363,0.46779454,3
239414201,239367529,466953,-0.09611649,0.22320741,0.43521687,3
239453196,239439028,466953,-0.10941662,0.25668523,0.41567668,3
239557189,239510532,466953,-0.11423894,0.26821163,0.4062134,3
239596187,239582028,466953,-0.115462534,0.2657668,0.40630993,3
239700191,239653529,466953,-0.11405672,0.25366232,0.41603383,3
239739180,239725029,466953,-0.10853027,0.23698485,0.42537388,3
239843207,239796531,466953,-0.10402668,0.22435671,0.43354928,3
239882192,239868029,466953,-0.10048908,0.20906,0.44096345,3
239986183,239939529,466953,-0.09741507,0.19816881,0.4466578,3
240025186,240011030,466953,-0.09574582,0.18671583,0.45252758,3
240129204,240082534,466953,-0.09394548,0.1793463,0.45534,3
240168178,240154028,466953,-0.09218922,0.17054465,0.4589394,3
240272184,240225529,466953,-0.089146174,0.16488953,0.46094924,3
240311186,240297028,466953,-0.08564824,0.15964001,0.46477622,3
240415176,240368531,466953,-0.08095103,0.14901128,0.46783972,3
240454185,240440029,466953,-0.07513456,0.14128831,0.47084945,3
240558183,240511528,466953,-0.07238948,0.13323355,0.47338107,3
240597188,240583035,466953,-0.07060891,0.12741409,0.4751122,3
240701188,240654528,466953,-0.06908311,0.12086354,0.4767648,3
240740186,240726029,466953,-0.06974428,0.11359371,0.4771074,3
240844206,240797532,466953,-0.06917228,0.1075373,0.4793032,3
240883199,240869027,466953,-0.067972094,0.10068124,0.4823022,3
240987176,240940529,466953,-0.06582762,0.09395086,0.48172688,3
241026175,241012027,466953,-0.0647947,0.09100363,0.48299706,3
241130186,241083679,466953,-0.06131008,0.08483867,0.48461926,3
241169203,241155029,466953,-0.058373973,0.08224999,0.4844721,3
241273197,241226528,466953,-0.056176387,0.081059106,0.48525316,3
241312185,241298029,466953,-0.054513395,0.07883748,0.48595846,3
241416185,241369530,466953,-0.055346493,0.07825549,0.48520964,3
241455187,241441028,466953,-0.05585782,0.07779454,0.48635682,3
241559180,241512528,466953,-0.054354087,0.07670767,0.48562247,3
241598180,241584155,466953,-0.05428126,0.07761213,0.48558438,3
241702182,241655531,466953,-0.053425536,0.07709021,0.48591354,3
241741200,241727027,466953,-0.051751047,0.07686645,0.4856459,3
241845191,241798529,466953,-0.05088711,0.0769999,0.48631367,3
241884208,241870032,466953,-0.051324468,0.07487934,0.48775268,3
241988181,241941528,466953,-0.051904257,0.07251233,0.48678854,3
242027184,242013029,466953,-0.053392194,0.07349181,0.4870258,3
242131186,242084529,466953,-0.05112666,0.07282485,0.48729125,3
242170186,242156035,466953,-0.048805557,0.07519582,0.48663062,3
242274205,242227529,466953,-0.04879563,0.07790507,0.4865049,3
242313191,242299027,466953,-0.04908576,0.08268072,0.48510623,3
242560189,242513529,466953,-0.04979641,0.09223255,0.4836414,3
242599185,242585030,466953,-0.050311886,0.09632822,0.48259172,3
242703192,242656531,466953,-0.053560793,0.09864786,0.4830283,3
242742184,242728029,466953,-0.0540139,0.09734635,0.4831729,3
242846180,242799528,466953,-0.056570966,0.098101646,0.48195165,3
242885187,242871029,466953,-0.060430523,0.09890303,0.48222074,3
242989181,242942531,466953,-0.06164148,0.10052013,0.48227766,3
243028191,243014027,466953,-0.06315001,0.10065922,0.4815392,3
243132177,243085529,466953,-0.06337935,0.09828385,0.47929218,3
243171186,243157028,466953,-0.054352533,0.089979224,0.4759811,3
243275188,243228531,466953,-0.028384056,0.030573715,0.48996034,3
243314192,243300029,466953,-0.0028546515,-0.025516003,0.4915541,3
243418175,243371529,466953,0.0070966408,-0.041624397,0.49120945,3
243457184,243443035,466953,0.0051004747,-0.04137788,0.4929495,3
243561185,243514528,466953,-0.0035920937,-0.025186505,0.4923981,3
243600194,243586031,466953,-0.01396613,-0.008344233,0.49251544,3
243704209,243657532,466953,-0.023777824,0.012832427,0.49235877,3
243743205,243729028,466953,-0.030743828,0.032917317,0.49159718,3
243847182,243800529,466953,-0.03980438,0.051985472,0.4896055,3
243886184,243872027,466953,-0.045593053,0.067242436,0.48769435,3
243990189,243943531,466953,-0.050778586,0.07833408,0.48602116,3
244029193,244015434,466953,-0.056391742,0.089025736,0.4838314,3
244133191,244086529,466953,-0.060293935,0.09630968,0.48254603,3
244172183,244158029,466953,-0.06381127,0.104591995,0.48040438,3
244276185,244229531,466953,-0.066285945,0.113223575,0.47886884,3
244315176,244301029,466953,-0.06892176,0.119221255,0.477864,3
244419181,244372528,466953,-0.07135485,0.12801223,0.47411606,3
244458186,244444028,466953,-0.07424362,0.13671678,0.47199303,3
244562176,244515590,466953,-0.07458841,0.14396654,0.4693389,3
244601201,244587027,466953,-0.07651621,0.15027037,0.4667452,3
244705205,244658529,466953,-0.078289956,0.15456793,0.46568322,3
244744205,244730036,466953,-0.079627395,0.15591654,0.46458352,3
244848180,244801528,466953,-0.08054884,0.15556777,0.46475255,3
244887176,244873029,466953,-0.079772234,0.15719587,0.46426368,3
244991189,244944529,466953,-0.080792256,0.1607295,0.46294832,3
245030185,245016035,466953,-0.08077335,0.16392766,0.46153247,3
245134182,245087529,466953,-0.08052446,0.16738376,0.46028215,3
245173193,245159028,466953,-0.07998901,0.16819738,0.46174225,3
245277176,245230531,466953,-0.07767589,0.16903104,0.4607593,3
245316185,245302029,466953,-0.077199996,0.16886938,0.4611369,3
245420186,245373529,466953,-0.076295696,0.16773474,0.4613167,3
245563193,245516531,466953,-0.076950036,0.16305116,0.4635507,3
245602186,245588029,466953,-0.07803358,0.15996629,0.46380195,3
245706183,245659528,466953,-0.0784545,0.15873954,0.46517566,3
245745191,245731030,466953,-0.07741526,0.15580395,0.46511286,3
245849208,245802530,466953,-0.07819347,0.15543501,0.46588406,3
245888191,245874027,466953,-0.078111164,0.15287362,0.4668373,3
245992181,245945529,466953,-0.0771698,0.14972611,0.46737275,3
246031186,246017027,466953,-0.077654354,0.14655681,0.46943146,3
246135187,246088531,466953,-0.07687411,0.14424185,0.4690186,3
246174207,246160029,466953,-0.07614112,0.14276844,0.46952718,3
246278180,246231528,466953,-0.07524271,0.14112598,0.47026592,3
246317183,246303036,466953,-0.07380911,0.13854972,0.47080144,3
246421184,246374528,466953,-0.075012505,0.13535115,0.47198018,3
246460189,246446030,466953,-0.073671326,0.13264692,0.4732159,3
246564204,246517531,466953,-0.07615992,0.13508339,0.47215828,3
246603197,246589028,466953,-0.09293859,0.17556159,0.44799465,3
246707180,246660529,466953,-0.117613316,0.2295961,0.4221069,3
246746188,246732028,466953,-0.13615993,0.26261267,0.40046796,3
246850194,246803537,466953,-0.1400333,0.2646126,0.402185,3
246889181,246875029,466953,-0.13717088,0.25149783,0.4123059,3
246993179,246946528,466953,-0.1284966,0.22816879,0.42585745,3
247032182,247018029,466953,-0.11950953,0.20653217,0.43858728,3
247136185,247089530,466953,-0.10917606,0.18111445,0.45050183,3
247422182,247375532,466953,-0.08155296,0.11618496,0.47546244,3
247461189,247447027,466953,-0.07589936,0.10446098,0.4791498,3
247708192,247661528,466953,-0.06655205,0.077209555,0.48474434,3
247747180,247733030,466953,-0.06276118,0.07151696,0.48619378,3
247851189,247804528,466953,-0.060415965,0.06606014,0.48731008,3
247890189,247876035,466953,-0.05799809,0.061713986,0.4887163,3
247994205,247947529,466953,-0.057125367,0.057505816,0.4886145,3
248033197,248019027,466953,-0.054986857,0.05668051,0.48930955,3
248137184,248090533,466953,-0.054057024,0.05192173,0.48996255,3
248176183,248162028,466953,-0.05488064,0.047751635,0.48998436,3
248280186,248233529,466953,-0.05334325,0.046601,0.49063253,3
248319181,248305029,466953,-0.05352747,0.047207735,0.48912895,3
248423211,248376530,466953,-0.054746233,0.04639167,0.4903864,3
248462185,248448029,466953,-0.05383295,0.046151638,0.49000794,3
248566183,248519528,466953,-0.051334355,0.04899278,0.48940706,3
248605194,248591030,466953,-0.052118868,0.052565068,0.4893708,3
248709180,248662531,466953,-0.051299233,0.05606798,0.4886041,3
248748182,248734028,466953,-0.050238058,0.060225498,0.48724493,3
248852191,248805529,466953,-0.05179142,0.06372447,0.4879871,3
248891190,248877029,466953,-0.05103227,0.06517378,0.48856777,3
248995180,248948531,466953,-0.05013348,0.06578731,0.48730087,3
249034181,249020029,466953,-0.050594192,0.066371754,0.48721075,3
249138174,249091528,466953,-0.05046297,0.067352116,0.48786545,3
249177182,249163035,466953,-0.051023938,0.07005959,0.48729342,3
249281182,249234528,466953,-0.054175414,0.07306254,0.48631856,3
249320185,249306030,466953,-0.055972017,0.07492055,0.48695558,3
249424201,249377534,466953,-0.056393567,0.07839118,0.4858057,3
249463192,249449028,466953,-0.059455715,0.08229989,0.4846844,3
249567183,249520528,466953,-0.061087683,0.08427797,0.48431817,3
249606185,249592028,466953,-0.060516834,0.08554754,0.48394677,3
249710186,249663531,466953,-0.060844228,0.08823928,0.484026,3
249749211,249735029,466953,-0.060249105,0.09207128,0.48256633,3
249853204,249806529,466953,-0.06261302,0.09638357,0.4819843,3
249892187,249878029,466953,-0.06597476,0.098309636,0.48168847,3
249997419,249949683,466953,-0.06906514,0.09948636,0.48026508,3
250035186,250021029,466953,-0.07137915,0.10221416,0.47815332,3
250139182,250092529,466953,-0.0728076,0.1096536,0.47851643,3
250178176,250164027,466953,-0.07227446,0.115628794,0.4793706,3
250282193,250235531,466953,-0.069002464,0.121426865,0.4767093,3
250321184,250307027,466953,-0.06736394,0.12806553,0.47585243,3
250425188,250378529,466953,-0.067878164,0.13408332,0.4739716,3
250464189,250450032,466953,-0.0669454,0.1383374,0.47312552,3
250568191,250521586,466953,-0.06908147,0.14166431,0.4729629,3
250711198,250664532,466953,-0.07049056,0.14845625,0.46975267,3
250750192,250736035,466953,-0.07125734,0.15394086,0.46875533,3
250854207,250807528,466953,-0.070772864,0.15656282,0.46722907,3
250893179,250879027,466953,-0.07147433,0.15878323,0.46743745,3
250997187,250950531,466953,-0.071154006,0.1596908,0.46572593,3
251036185,251022029,466953,-0.07164191,0.16227621,0.46487936,3
251140186,251093529,466953,-0.07131459,0.16291484,0.46459624,3
251179180,251165029,466953,-0.07029517,0.16277748,0.46414098,3
251283180,251236530,466953,-0.070810325,0.16124572,0.465399,3
251322181,251308029,466953,-0.070791334,0.15711048,0.4662469,3
251426183,251379528,466953,-0.070658945,0.15488453,0.46762413,3
251465187,251451030,466953,-0.069753125,0.15182924,0.4693937,3
251569182,251522531,466953,-0.06668353,0.15059951,0.46965817,3
251608190,251594027,466953,-0.06667482,0.15012184,0.4696425,3
251712184,251665529,466953,-0.06682289,0.14657825,0.47056913,3
251751188,251737027,466953,-0.06631708,0.14454803,0.47114342,3
251855189,251808531,466953,-0.066688254,0.14433636,0.47098756,3
251894204,251880029,466953,-0.06520334,0.14618872,0.47039005,3
251998182,251951532,466953,-0.06537852,0.14551038,0.47058746,3
252037182,252023036,466953,-0.064312674,0.14201836,0.4721788,3
252141175,252094528,466953,-0.061570935,0.13931222,0.47415632,3
252180186,252166029,466953,-0.06015046,0.13524963,0.4761353,3
252284199,252237531,466953,-0.05707642,0.13108855,0.47697258,3
252323204,252309027,466953,-0.057851285,0.12929875,0.47764772,3
252427187,252380529,466953,-0.059077743,0.12723632,0.47764733,3
252466183,252452027,466953,-0.058383055,0.12793574,0.47774947,3
252570187,252523531,466953,-0.05926763,0.12966111,0.47631615,3
252609204,252595030,466953,-0.06058597,0.1327532,0.47586137,3
252713201,252666530,466953,-0.060922984,0.13396892,0.47528157,3
252752198,252738029,466953,-0.05999556,0.13237892,0.47634488,3
252856184,252809531,466953,-0.060843818,0.1302176,0.47631997,3
252895179,252881029,466953,-0.061690956,0.12952566,0.47615764,3
252999186,252952529,466953,-0.06288593,0.12951693,0.47612643,3
253038175,253024027,466953,-0.0637699,0.1297988,0.48767695,3
253142185,253095531,466953,-0.07008203,0.15031168,0.47382724,3
253181183,253167027,466953,-0.078663,0.17857711,0.46075106,3
253285187,253238532,466953,-0.08151856,0.19225407,0.45506084,3
253324201,253310036,466953,-0.08149539,0.19371131,0.4532277,3
253428175,253381528,466953,-0.08238119,0.18744056,0.45558897,3
253467176,253453424,466953,-0.0830487,0.17302057,0.4598511,3
253571185,253524529,466953,-0.08061454,0.16054821,0.46498305,3
253610186,253596035,466953,-0.076723054,0.14860609,0.46884578,3
253714182,253667529,466953,-0.07178692,0.13870482,0.47227496,3
253753195,253739028,466953,-0.06817196,0.13332883,0.47396368,3
253857183,253810532,466953,-0.06785824,0.12891914,0.47476724,3
253896188,253882029,466953,-0.064529896,0.12257753,0.476494,3
254000192,253953588,466953,-0.06221596,0.11632535,0.47842202,3
254039181,254025030,466953,-0.059449933,0.10723071,0.48173064,3
254143207,254096531,466953,-0.05648741,0.098521434,0.48243442,3
254182182,254168030,466953,-0.05475031,0.092932984,0.4834852,3
254286183,254239528,466953,-0.053463362,0.08744484,0.48492333,3
254325187,254311029,466953,-0.051245075,0.0829439,0.48695928,3
254429204,254382531,466953,-0.049071983,0.07917767,0.48720333,3
254468196,254454027,466953,-0.048130956,0.07608691,0.48774892,3
254572195,254525532,466953,-0.04699748,0.07223616,0.48715052,3
254611184,254597028,466953,-0.047700457,0.07230747,0.48771068,3
254715187,254668531,466953,-0.045287583,0.07002458,0.48837057,3
254754207,254740029,466953,-0.042348888,0.068519205,0.48933703,3
254858180,254811528,466953,-0.04026928,0.06802848,0.4883968,3
254897186,254883035,466953,-0.03907488,0.07016017,0.4874642,3
255001186,254954528,466953,-0.040265426,0.074277945,0.48680747,3
255040186,255026029,466953,-0.040842537,0.07823084,0.48714107,3
255144210,255097531,466953,-0.040803272,0.083409995,0.4856031,3
255183181,255169027,466953,-0.041181333,0.087853044,0.4857633,3
255287182,255240528,466953,-0.041853096,0.090902075,0.48479116,3
255326185,255312032,466953,-0.04317942,0.095453426,0.4832345,3
255430186,255383531,466953,-0.047473267,0.100700736,0.48216265,3
255469180,255455029,466953,-0.050421115,0.105401024,0.48135167,3
255573177,255526528,466953,-0.053827923,0.107394025,0.48117945,3
255612181,255598029,466953,-0.054813854,0.10762974,0.48018155,3
255716187,255669530,466953,-0.054949988,0.10805603,0.48071215,3
255755186,255741029,466953,-0.05358856,0.107238784,0.48162112,3
255859183,255812529,466953,-0.053168435,0.10953286,0.4804075,3
255898181,255884030,466953,-0.054537874,0.11314644,0.47924706,3
256002184,255955533,466953,-0.055158004,0.11784867,0.47841164,3
256041190,256027028,466953,-0.05332939,0.120841615,0.47828883,3
256145190,256098529,466953,-0.0506067,0.12018626,0.47874,3
256184204,256170035,466953,-0.04830479,0.11811762,0.47873044,3
256288192,256241528,466953,-0.05079783,0.11611902,0.47927746,3
256327184,256313029,466953,-0.053462993,0.11427655,0.47928017,3
256431185,256384528,466953,-0.05663962,0.11253242,0.47985414,3
256470185,256456035,466953,-0.058616154,0.10983981,0.4801407,3
256574201,256527529,466953,-0.058357444,0.10934245,0.48063546,3
256613193,256599028,466953,-0.058608487,0.10865696,0.48011208,3
256717182,256670532,466953,-0.0591049,0.11183606,0.4795453,3
256756183,256742028,466953,-0.06041386,0.11501247,0.4787264,3
257185186,257171030,466953,-0.06304979,0.123484716,0.47596782,3
257289193,257242531,466953,-0.059283093,0.1244026,0.47651148,3
257328175,257314027,466953,-0.05521452,0.1250715,0.47593233,3
257432182,257385588,466953,-0.054855064,0.124214664,0.4755866,3
257471183,257457027,466953,-0.054661565,0.12347027,0.47630093,3
257575176,257528531,466953,-0.05400068,0.12336096,0.47649422,3
257718175,257671528,466953,-0.052639432,0.11987862,0.47719246,3
257757183,257743035,466953,-0.053051323,0.11872375,0.4765389,3
257861184,257814528,466953,-0.05596241,0.12244974,0.47015932,3
257900192,257886029,466953,-0.06325706,0.12876152,0.46575862,3
258004199,257957532,466953,-0.073680945,0.14400584,0.46324608,3
258043212,258029027,466953,-0.08331698,0.15368977,0.46273434,3
258147186,258100529,466953,-0.087412365,0.15246302,0.4642306,3
258186184,258172028,466953,-0.08825694,0.14615804,0.4670151,3
258290190,258243531,466953,-0.08738569,0.14102906,0.46947667,3
258329194,258315031,466953,-0.085093275,0.1343258,0.472418,3
258433192,258386528,466953,-0.082696274,0.12700261,0.47355232,3
258472184,258458029,466953,-0.08473483,0.122811936,0.47576994,3
258576185,258529530,466953,-0.08334034,0.11386919,0.4772892,3
258615187,258601029,466953,-0.08162139,0.11015314,0.47827876,3
258719181,258672529,466953,-0.08164345,0.11049358,0.47748336,3
258758185,258744028,466953,-0.082561865,0.11465149,0.47579217,3
258862185,258815531,466953,-0.08524184,0.11623492,0.47481492,3
258901188,258887027,466953,-0.08761722,0.114969075,0.47494692,3
259005190,258958529,466953,-0.088153996,0.10997075,0.47639418,3
259044208,259030033,466953,-0.08794139,0.10432625,0.47815555,3
259148198,259101528,466953,-0.086634494,0.099069364,0.47929823,3
259187183,259173029,466953,-0.08359574,0.0966118,0.4812575,3
259291188,259244528,466953,-0.07885724,0.0954528,0.48179245,3
259330186,259316036,466953,-0.07623166,0.09504709,0.48234314,3
259434205,259387529,466953,-0.07370266,0.09577893,0.48164394,3
259473178,259459028,466953,-0.07124194,0.09675802,0.48121244,3
259577183,259530531,466953,-0.069112666,0.09763243,0.48243356,3
259616184,259602027,466953,-0.06524174,0.09670835,0.48197103,3
259720188,259673528,466953,-0.063722424,0.09606765,0.48321965,3
259759181,259745029,466953,-0.06305637,0.093775176,0.48244858,3
259863198,259816531,466953,-0.061695196,0.093967795,0.48356172,3
259902185,259888029,466953,-0.059618395,0.09278059,0.48368675,3
260006183,259959528,466953,-0.05721088,0.09354339,0.48372906,3
260045192,260031029,466953,-0.0553752,0.09278139,0.48495865,3
260149185,260102531,466953,-0.052284855,0.09104901,0.48537034,3
260188190,260174028,466953,-0.05079688,0.08902147,0.48480472,3
260292187,260245529,466953,-0.05216439,0.08813066,0.4853257,3
260331188,260317027,466953,-0.05087523,0.087735705,0.4857307,3
260435187,260388532,466953,-0.049671948,0.08961706,0.48523474,3
260474201,260460029,466953,-0.05214114,0.094004504,0.48374113,3
260578176,260531528,466953,-0.056784593,0.09784801,0.48318943,3
260617182,260603037,466953,-0.06128521,0.09885701,0.4826951,3
260721182,260674528,466953,-0.0626796,0.09698065,0.48334205,3
260760187,260746029,466953,-0.06283062,0.09461753,0.48404273,3
260864209,260817531,466953,-0.06297144,0.09081823,0.48494548,3
260903201,260889027,466953,-0.062719375,0.085359834,0.48550186,3
261007181,260960528,466953,-0.0670912,0.07951626,0.48479503,3
261046188,261032030,466953,-0.072202146,0.073415846,0.48496664,3
261150201,261103531,466953,-0.07374262,0.077003986,0.4832262,3
261189202,261175029,466953,-0.0708568,0.08039317,0.4831509,3
261293195,261246528,466953,-0.06583585,0.08604032,0.4837594,3
261332181,261318029,466953,-0.057456754,0.09322074,0.48373222,3
261436186,261389530,466953,-0.0506839,0.10064755,0.48263967,3
261475175,261461029,466953,-0.04570777,0.108112276,0.48042428,3
261722181,261675531,466953,-0.045532152,0.11802049,0.4799713,3
261761182,261747027,466953,-0.04565911,0.12015264,0.4783677,3
261865189,261818529,466953,-0.04569106,0.12785181,0.47729665,3
261904212,261890036,466953,-0.044080503,0.1325497,0.4760953,3
262008176,261961528,466953,-0.04221462,0.1359669,0.47613528,3
262047180,262033029,466953,-0.041673124,0.13676535,0.4761381,3
262151204,262104528,466953,-0.04142218,0.13650334,0.47647274,3
262190190,262176035,466953,-0.04206276,0.13422139,0.47599494,3
262294184,262247529,466953,-0.04185335,0.13313282,0.4773583,3
262333191,262319028,466953,-0.039962653,0.13104935,0.47738546,3
262437186,262390531,466953,-0.03966058,0.13358769,0.47669396,3
262476184,262462028,466953,-0.040219717,0.13525197,0.476292,3
262580188,262533529,466953,-0.03896458,0.13121368,0.4777987,3
262619182,262605029,466953,-0.036785655,0.12820002,0.47790882,3
262723213,262676531,466953,-0.035503276,0.12948252,0.47792992,3
262762182,262748029,466953,-0.03270589,0.13154595,0.47749147,3
262867416,262819680,466953,-0.031450905,0.13024355,0.4777071,3
262905176,262891029,466953,-0.032408766,0.12767184,0.4778007,3
263009204,262962531,466953,-0.034877304,0.12685052,0.477916,3
263048195,263034028,466953,-0.038143236,0.12809235,0.47638828,3
263152186,263105529,466953,-0.038975775,0.12743317,0.4771954,3
263191187,263177029,466953,-0.04029116,0.12622589,0.4775309,3
263295192,263248531,466953,-0.04054618,0.12013913,0.47854835,3
263334192,263320029,466953,-0.042851135,0.118268356,0.4783576,3
263438174,263391589,466953,-0.04188059,0.1178162,0.47938526,3
263477183,263463035,466953,-0.04089087,0.11600244,0.48012647,3
263581183,263534528,466953,-0.04302583,0.1101274,0.48069584,3
263620185,263606029,466953,-0.047294445,0.10310385,0.48143455,3
263724205,263677531,466953,-0.053717382,0.09886432,0.4822123,3
263763177,263749027,466953,-0.057120126,0.09588151,0.48192316,3
263867176,263820529,466953,-0.05785732,0.096137896,0.48270303,3
263906185,263892027,466953,-0.05650797,0.098701015,0.48176023,3
264010178,263963531,466953,-0.055502325,0.09969264,0.48110667,3
264049185,264035030,466953,-0.0538996,0.10366755,0.47646284,3
264153183,264106528,466953,-0.033664707,0.12843588,0.47481218,3
264192185,264178029,466953,-0.011671218,0.15210323,0.4711983,3
264296188,264249530,466953,0.0069156946,0.16223508,0.47040635,3
264335187,264321029,466953,0.0144660305,0.16090468,0.47044402,3
264439181,264392529,466953,0.012595078,0.15391606,0.47339043,3
264478180,264464028,466953,0.0082248,0.14599867,0.47554868,3
264582197,264535531,466953,0.0018833636,0.13947849,0.47756332,3
264621187,264607028,466953,-0.006204252,0.1338166,0.47833666,3
264725188,264678529,466953,-0.01120889,0.13115653,0.47984758,3
