timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,mag_inclination_deg,mag_inclination_ref_deg,mag_strength_gs,mag_strength_ref_gs,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
214063966,213873648,171808131751,0.00074313954,0.012048881,0.027938774,0,0.24849297,0.23289847,0.015215363,0.070715316,0.02531861,0.014533518,0.0,nan,0.0,0.0,3407890,3407890,6780433,466953,72.624176,73.66653,0.49631745,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
214263949,214073648,171808131751,0.00058305275,0.016134186,0.034816787,0,0.24894172,0.23326801,0.015591545,0.08221668,0.02685714,0.02398355,0.0,nan,0.0,0.0,3407890,3407890,6780433,466953,72.685394,73.66653,0.49587724,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
214464113,214273648,171808131751,0.004421773,0.020171348,0.030983375,0,0.24937393,0.23365203,0.012721341,0.14299016,0.027358491,0.029169256,0.0,nan,0.0,0.0,3407890,3407890,6780433,466953,72.49885,73.66653,0.49581406,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
214663946,214473648,171808131751,0.0042151175,0.011353531,0.028353233,0,0.25013992,0.23417199,0.009092381,0.04818863,0.025492575,0.026574083,0.0,nan,0.0,0.0,3407890,3407890,6780433,466953,72.58673,73.66653,0.4963811,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
214863951,214673648,171808131751,0.0014637124,0.009064695,0.030480655,0,0.25114483,0.23479086,0.009435054,0.10849787,0.023731476,0.032993753,0.0,nan,0.0,0.0,3407890,3407890,6780433,466953,72.665016,73.66653,0.49615473,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
215063952,214873648,171808131751,0.00012930638,0.008728401,0.0307781,0,0.25196707,0.2353796,0.00830643,0.048489388,0.022312889,0.03508272,0.0,nan,0.0,0.0,3407890,3407890,6780433,466953,72.67245,73.66653,0.49547762,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
215263948,215073648,171808131751,0.0014241474,0.009586391,0.030221285,0,0.25306964,0.23608772,0.0050206585,0.050100364,0.021741994,0.035735924,0.0,nan,0.0,0.0,3407890,3407890,6780433,466953,72.649704,73.66653,0.4960446,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
215464114,215273648,171808131751,0.0030778856,0.018246954,0.03703248,0,0.2546392,0.23697416,0.0074396925,0.08752832,0.021832041,0.023918021,0.0,nan,0.0,0.0,3407890,3407890,6780433,466953,72.63138,73.66653,0.4957683,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
215663962,215473648,171808131751,0.0023938585,0.013589094,0.031700645,0,0.25572917,0.23773423,0.018746722,0.053192977,0.021124577,0.016664676,0.0,nan,0.0,0.0,3407890,3407890,6780433,466953,72.82511,73.66653,0.49681106,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
215863947,215673650,171808131751,0.00059803104,0.009330523,0.026697781,0,0.25674906,0.2385,0.013715322,0.0646143,0.020093191,0.024938893,0.0,nan,0.0,0.0,3407890,3407890,6780433,466953,72.60216,73.66653,0.4954519,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
216063982,215873648,171808131751,0.0008982544,0.013140122,0.028219895,0,0.25826022,0.23888665,0.0056243255,0.054595906,0.018861094,0.03262997,0.0,nan,0.0,0.0,3407890,3407890,6780433,466953,72.65639,73.66653,0.4960327,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
