timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
329941729,-0.40864986,0.28470016,-0.064156696,5000,0,0.772412,0.95510966,-9.922741,5000,0,0,1,1
329946729,-0.4931108,0.20924427,-0.06457945,5000,0,0.67223144,-0.06301877,-12.989701,5000,0,0,1,1
329951728,-0.42981532,0.15867683,-0.051711716,4999,0,-2.6449354,-2.2598455,-8.927466,4999,0,0,1,1
329956729,-0.5166894,0.214215,-0.047653496,5001,0,0.23338304,0.59250903,-10.768275,5001,0,0,1,1
329961729,-0.45313767,0.21228641,-0.051175762,5000,0,-0.39139432,-0.5332608,-10.092801,5000,0,0,1,1
329966729,-0.4354726,0.22330633,-0.0537795,5000,0,1.778995,0.293497,-9.427927,5000,0,0,1,1
329971729,-0.5075986,0.19057582,-0.051412817,5000,0,0.73477817,-0.8929147,-10.675043,5000,0,0,1,1
329976731,-0.5205184,0.1923448,-0.037966155,5002,0,-0.6677897,-1.5585153,-11.184577,5002,0,0,1,1
329981729,-0.56988794,0.14449205,-0.038528327,4998,0,-0.93480796,-0.13512987,-11.277477,4998,0,0,1,1
329986729,-0.48989,0.17465691,-0.051049322,5000,0,-2.292186,-1.0080615,-9.154348,5000,0,0,1,1
329991729,-0.5071389,0.20505765,-0.03390336,5000,0,0.7927625,2.0957222,-9.669777,5000,0,0,1,1
329996729,-0.5689438,0.21277857,-0.03884838,5000,0,1.5398248,-1.5862906,-9.332655,5000,0,0,1,1
330001729,-0.525679,0.18557529,-0.048179347,5000,0,0.72969055,-0.6541679,-10.695393,5000,0,0,1,1
330006729,-0.5581833,0.054773044,-0.017725818,5000,0,-1.0655594,-0.078004785,-13.32663,5000,0,0,1,1
330011729,-0.51601696,0.12623835,-0.04520152,5000,0,-2.6902194,-3.2892394,-8.8231735,5000,0,0,1,1
330016729,-0.5633994,0.14283131,-0.038860884,5000,0,0.0481532,4.263531,-11.152344,5000,0,0,1,1
330021729,-0.48370802,0.13705805,-0.026019098,5000,0,0.69099545,-2.8331475,-8.637017,5000,0,0,1,1
330026730,-0.49553254,0.156921,-0.037991356,5001,0,1.9315369,1.6172341,-9.05403,5001,0,0,1,1
330031739,-0.58069927,0.07711408,-0.035194147,5009,0,0.8701719,-0.9613041,-12.708403,5009,0,0,1,1
330036729,-0.4446616,0.007837287,-0.026791006,4990,0,-2.57622,-1.6258744,-10.300364,4990,0,0,1,1
330041729,-0.5306339,0.029871842,-0.026028521,5000,0,-0.54438436,0.7635769,-10.8197155,5000,0,0,1,1
330046729,-0.50635177,0.052956287,-0.0263661,5000,0,-0.7765591,-1.3762299,-9.650074,5000,0,0,1,1
330051729,-0.45369518,0.056288134,-0.025946487,5000,0,0.55596083,1.1197164,-8.40982,5000,0,0,1,1
330056729,-0.47906524,0.064550005,-0.019502759,5000,0,1.9672301,0.06670538,-9.795792,5000,0,0,1,1
330061729,-0.44706202,0.045205962,-0.031920187,5000,0,1.4375266,-0.18402323,-10.175543,5000,0,0,1,1
330066729,-0.46769515,-0.041309364,-0.0035334677,5000,0,-0.67131793,-1.0896981,-11.758411,5000,0,0,1,1
330071729,-0.3954106,-0.043161914,-0.024452258,5000,0,-2.976444,-1.3220389,-10.272419,5000,0,0,1,1
330076729,-0.4556479,-0.027409688,-0.0064745923,5000,0,-0.039917316,1.1351707,-9.9029455,5000,0,0,1,1
330081729,-0.40988228,0.0051645287,-0.016790835,5000,0,0.82620645,-0.06676534,-7.810379,5000,0,0,1,1
330086729,-0.39615893,0.022034308,-0.02956005,5000,0,0.487364,1.2730118,-10.20994,5000,0,0,1,1
330091728,-0.40581635,-0.035546858,-0.008052576,4999,0,0.94357026,-1.2346956,-11.023064,4999,0,0,1,1
330096729,-0.34136584,-0.00082296005,-0.03708607,5001,0,-1.1481073,-0.6919681,-9.703386,5001,0,0,1,1
330101729,-0.39432654,-0.017020222,-0.015956732,5000,0,-1.3637053,1.0450621,-12.145701,5000,0,0,1,1
330106729,-0.34619159,-0.007120622,-0.011776987,5000,0,-0.38089386,-1.806085,-7.4792767,5000,0,0,1,1
330111729,-0.30401385,0.045726176,-0.012830441,5000,0,0.1697464,0.002591556,-9.33818,5000,0,0,1,1
330116729,-0.32228947,0.012678545,-0.020218903,5000,0,0.14118555,1.3057232,-10.925176,5000,0,0,1,1
330121729,-0.27489856,0.028625932,-0.022279898,5000,0,-1.3963608,-0.87503314,-9.710179,5000,0,0,1,1
330126729,-0.2973564,0.064489625,6.7465626e-05,5000,0,-0.708341,0.5882326,-10.77349,5000,0,0,1,1
330131728,-0.267457,0.06786735,-0.010504643,4999,0,-0.029761054,-0.58649385,-9.227016,4999,0,0,1,1
330136729,-0.23475996,0.08946843,0.008751563,5001,0,-0.36179855,2.0017424,-8.962629,5001,0,0,1,1
330141729,-0.23795974,0.101698294,-0.0044315658,5000,0,2.5384421,-2.4688237,-8.646578,5000,0,0,1,1
330146729,-0.1879888,0.08147957,0.018101897,5000,0,-1.8709008,0.20863177,-11.501276,5000,0,0,1,1
330151729,-0.20301196,0.061458856,0.028175624,5000,0,0.32806668,-0.4411411,-10.850947,5000,0,0,1,1
330156729,-0.18889698,0.0728023,0.004826414,5000,0,-2.8859117,-1.2059927,-10.211731,5000,0,0,1,1
330161729,-0.1418267,0.11377025,0.033524305,5000,0,-0.17524314,2.3366387,-8.993115,5000,0,0,1,1
330166729,-0.1507746,0.13933364,0.008654959,5000,0,0.8014616,-0.6041687,-7.8603177,5000,0,0,1,1
330171729,-0.092758864,0.16041851,0.024007514,5000,0,1.412786,0.8509618,-9.52979,5000,0,0,1,1
330176729,-0.08152963,0.108122334,0.029682571,5000,0,1.6245762,-0.2406792,-9.936615,5000,0,0,1,1
330181729,-0.04161068,0.09182795,0.026934443,5000,0,-1.8470685,-1.0661951,-10.86396,5000,0,0,1,1
330186729,-0.06332414,0.07432618,0.066976175,5000,0,1.0625149,-0.023889484,-10.4093485,5000,0,0,1,1
330191729,-0.051689025,0.08521893,0.04180296,5000,0,-3.8079183,-1.2009182,-9.822544,5000,0,0,1,1
330196729,-0.03600566,0.09009054,0.058591213,5000,0,0.76448107,1.1488048,-9.822391,5000,0,0,1,1
330201729,-0.019724736,0.12392371,0.047699556,5000,0,1.2867081,-1.2920979,-7.487187,5000,0,0,1,1
330206730,0.01816708,0.12911895,0.05310156,5001,0,0.16363925,1.2762144,-10.448933,5001,0,0,1,1
330211729,-0.037207074,0.089152,0.05537818,4999,0,2.0649076,-0.76171976,-9.817761,4999,0,0,1,1
330216729,0.054415338,0.060825463,0.06038319,5000,0,-1.8274016,-1.1527777,-10.887367,5000,0,0,1,1
330221729,-0.004293522,0.05224264,0.07308156,5000,0,-0.21360989,0.6644852,-10.492275,5000,0,0,1,1
330226729,0.02247167,0.05070886,0.059856363,5000,0,-2.9358318,-2.1044443,-9.635841,5000,0,0,1,1
330231729,0.044650137,0.107152574,0.06501865,5000,0,0.12394777,2.3928277,-7.95708,5000,0,0,1,1
330236729,0.01869002,0.13293613,0.050128087,5000,0,2.381612,-1.6721627,-8.640903,5000,0,0,1,1
330241729,0.108934954,0.12306141,0.061987296,5000,0,-0.4571601,1.1934077,-10.241766,5000,0,0,1,1
330246729,0.055396162,0.09203509,0.065748855,5000,0,1.6515216,-0.55213296,-9.892748,5000,0,0,1,1
330251729,0.11127252,0.0625821,0.06196063,5000,0,-1.9889934,-0.29767478,-10.848163,5000,0,0,1,1
330256729,0.0931336,0.08360784,0.07499254,5000,0,-0.6011144,0.13747267,-8.793285,5000,0,0,1,1
330261729,0.11390464,0.10411901,0.04612083,5000,0,-0.27003813,-0.9908527,-9.726266,5000,0,0,1,1
330266729,0.18178803,0.10781535,0.072974645,5000,0,-0.7252333,1.3827925,-8.848611,5000,0,0,1,1
330271729,0.12194829,0.12458205,0.068642475,5000,0,1.5258514,-0.86188465,-8.402839,5000,0,0,1,1
330276731,0.19368885,0.09314873,0.076623164,5002,0,0.0768653,0.47977132,-10.84621,5002,0,0,1,1
330281729,0.18409613,0.040982053,0.0885889,4998,0,0.95688707,-0.18726946,-9.15015,4998,0,0,1,1
330286729,0.19697337,0.03468111,0.046865832,5000,0,-2.3692925,0.0069243475,-10.952917,5000,0,0,1,1
330291729,0.21473525,0.029419592,0.08312424,5000,0,0.8647904,0.5164606,-9.016246,5000,0,0,1,1
330296729,0.22461663,0.083718285,0.05324011,5000,0,-0.18611428,-1.6362565,-8.413901,5000,0,0,1,1
330301729,0.21053077,0.04436492,0.07041978,5000,0,0.13181344,0.7602067,-11.283992,5000,0,0,1,1
330306729,0.2233959,0.008378707,0.090095066,5000,0,0.30983472,-1.5604287,-7.718409,5000,0,0,1,1
330311729,0.2826498,0.017976398,0.06396527,5000,0,-1.9889839,1.5289404,-10.269856,5000,0,0,1,1
330316729,0.2687736,-0.006476257,0.082015604,5000,0,2.3751628,0.757537,-9.104449,5000,0,0,1,1
330321729,0.2978405,0.025633167,0.04774169,5000,0,-0.21407372,-1.5389001,-9.59234,5000,0,0,1,1
330326729,0.28703505,-0.015656814,0.06771322,5000,0,0.0772939,1.5874449,-10.714134,5000,0,0,1,1
330331729,0.33668944,-0.046576694,0.06749799,5000,0,0.30809858,-2.9569643,-9.197078,5000,0,0,1,1
330336729,0.28583562,-0.0244747,0.059032008,5000,0,-1.5335615,2.3460913,-9.144032,5000,0,0,1,1
330341729,0.28132203,-0.02127798,0.06893425,5000,0,1.1585149,-0.5950192,-8.801445,5000,0,0,1,1
330346729,0.40254802,-0.03932126,0.049289174,5000,0,1.0058101,1.2229806,-9.103599,5000,0,0,1,1
330351729,0.3155423,-0.07658457,0.05346451,5000,0,-0.6063505,-0.46438617,-10.513549,5000,0,0,1,1
330356729,0.40630853,-0.09153457,0.05432353,5000,0,0.022420641,-0.83728796,-10.432198,5000,0,0,1,1
330361729,0.31015772,-0.08791959,0.05218164,5000,0,-1.5558743,-0.2644369,-9.545951,5000,0,0,1,1
330366729,0.36198875,-0.08240845,0.032944765,5000,0,0.07203342,-1.441337,-8.565464,5000,0,0,1,1
330371729,0.3827062,-0.06327504,0.04843989,5000,0,0.84148496,1.7334687,-8.255469,5000,0,0,1,1
330376729,0.3645131,-0.057565134,0.04521118,5000,0,-0.39449996,-0.6118264,-9.461956,5000,0,0,1,1
330381729,0.44006124,-0.056688458,0.019910995,5000,0,1.8573073,0.3322871,-9.498557,5000,0,0,1,1
330386729,0.36244527,-0.13256514,0.028810065,5000,0,-1.9151285,0.102353215,-11.032251,5000,0,0,1,1
330391729,0.46190315,-0.107915394,0.007437192,5000,0,-1.8437687,-2.0211086,-8.730366,5000,0,0,1,1
330396729,0.39886636,-0.06442637,0.014391337,5000,0,0.96581846,2.8994257,-8.652914,5000,0,0,1,1
330401729,0.4380231,-0.05474635,0.011435342,5000,0,0.32925,-3.5967417,-8.334048,5000,0,0,1,1
330406729,0.468893,-0.05229571,0.0064049046,5000,0,2.2628531,2.6616066,-8.395312,5000,0,0,1,1
330411729,0.43099463,-0.15594281,0.014845883,5000,0,-0.5387875,-1.966789,-12.204937,5000,0,0,1,1
330416729,0.51048696,-0.15999132,-0.0049885446,5000,0,-1.9954321,1.2883401,-9.191828,5000,0,0,1,1
330421729,0.37429413,-0.12239133,-0.0068901232,5000,0,0.5661365,-1.1977267,-10.565657,5000,0,0,1,1
330426729,0.5218546,-0.1593764,0.00022674496,5000,0,-2.147393,-1.1712338,-8.839963,5000,0,0,1,1
330431728,0.5078252,-0.11127199,0.0018773609,4999,0,1.5989879,1.5855324,-7.3123245,4999,0,0,1,1
330436729,0.449133,-0.13436891,-0.008042115,5001,0,2.1698236,-2.1508703,-9.975511,5001,0,0,1,1
330441729,0.53291947,-0.18982862,0.0036001108,5000,0,-1.1503594,0.67672783,-10.481254,5000,0,0,1,1
330446729,0.4636283,-0.23551385,-0.008965014,5000,0,-0.67079353,-0.8739843,-11.115124,5000,0,0,1,1
330451730,0.59730744,-0.20968609,-0.0013820564,5001,0,-0.33476418,-0.23796467,-9.020777,5001,0,0,1,1
330456729,0.52388984,-0.15986551,0.0011827215,4999,0,-0.7863565,1.869825,-9.688703,4999,0,0,1,1
330461729,0.5755857,-0.21872169,0.0088329,5000,0,-0.42841834,-1.6076369,-9.541775,5000,0,0,1,1
330466729,0.63894165,-0.2211672,0.016074514,5000,0,2.2366025,1.2226875,-8.296014,5000,0,0,1,1
330471729,0.5675261,-0.2590186,0.0032998952,5000,0,0.64926004,-0.9750659,-10.872638,5000,0,0,1,1
330476729,0.6302321,-0.29658604,-0.010086156,5000,0,-3.2908704,-0.48550633,-11.304421,5000,0,0,1,1
330481729,0.65886027,-0.2725053,0.0122896265,5000,0,0.5145863,0.7466642,-10.40173,5000,0,0,1,1
330486729,0.73119277,-0.24933754,-0.005454971,5000,0,-2.1996963,0.26576626,-8.759672,5000,0,0,1,1
330491729,0.6936543,-0.21095611,0.0065121916,5000,0,2.7033358,2.6253648,-8.620594,5000,0,0,1,1
330496729,0.7395211,-0.28272408,-0.00022081047,5000,0,1.0360739,-3.555192,-9.900967,5000,0,0,1,1
330501729,0.75401014,-0.29238042,-0.0012300564,5000,0,-1.9578006,0.65441287,-11.248453,5000,0,0,1,1
330506729,0.6940526,-0.30257663,0.013933109,5000,0,-0.7083678,-0.0926704,-11.544057,5000,0,0,1,1
330511729,0.78334945,-0.26125836,-0.00866961,5000,0,-2.4758208,-1.4034877,-8.617822,5000,0,0,1,1
330516729,0.7905553,-0.21911065,0.0006541151,5000,0,0.7008574,2.4013748,-9.069648,5000,0,0,1,1
330521729,0.81039613,-0.23502603,-0.012927371,5000,0,2.248979,-0.5236895,-9.364272,5000,0,0,1,1
330526729,0.7828237,-0.20482548,-0.007870088,5000,0,0.41551542,-1.1697358,-10.141472,5000,0,0,1,1
330531729,0.71358,-0.29045781,-0.0059450376,5000,0,-1.2873498,-0.735122,-13.872049,5000,0,0,1,1
330536729,0.8184537,-0.27709067,0.006144679,5000,0,-4.3398438,-1.431645,-8.960518,5000,0,0,1,1
330541729,0.72950584,-0.20610757,-0.009725462,5000,0,-0.6194318,1.8574532,-8.622057,5000,0,0,1,1
330546729,0.77021444,-0.16067061,-0.015697664,5000,0,4.1100163,-0.5159942,-8.394325,5000,0,0,1,1
330551729,0.77657306,-0.18016692,-0.014225619,5000,0,1.340593,0.85568464,-10.375886,5000,0,0,1,1
330556729,0.6927722,-0.24221292,-0.0019642028,5000,0,-2.0429444,-1.6342193,-12.502267,5000,0,0,1,1
330561729,0.7571176,-0.23555113,0.0061583216,5000,0,-2.317829,-1.6502308,-10.805152,5000,0,0,1,1
330566729,0.6458421,-0.18962531,-0.003914308,5000,0,-1.4301474,0.5046057,-9.169352,5000,0,0,1,1
330571729,0.6197676,-0.13140991,0.007322991,5000,0,1.8136848,-1.8365182,-9.859829,5000,0,0,1,1
330576734,0.71589154,-0.16593057,-0.0042992937,5005,0,-0.31207877,1.363382,-9.759714,5005,0,0,1,1
330581729,0.6066659,-0.16585816,0.0017398846,4995,0,-1.2239585,-0.009769319,-10.905913,4995,0,0,1,1
330586729,0.60839766,-0.14756748,-0.0151792625,5000,0,1.7753145,-2.1189919,-10.825642,5000,0,0,1,1
330591729,0.4773111,-0.1604788,0.0070321197,5000,0,-1.1777403,-1.1888231,-9.73861,5000,0,0,1,1
330596729,0.49320295,-0.13986403,0.0016925529,5000,0,-1.7686901,-0.41795763,-11.336633,5000,0,0,1,1
330601729,0.51277,-0.1579414,-0.0049766437,5000,0,-0.7621312,-0.3400307,-9.703166,5000,0,0,1,1
330606729,0.48115262,-0.08573624,-0.007959564,5000,0,-1.3036755,1.5021619,-7.371089,5000,0,0,1,1
330611728,0.41608173,-0.00536295,-0.03277352,4999,0,5.5247355,-2.5320857,-9.55163,4999,0,0,1,1
330616729,0.34589726,-0.113875076,0.0067571388,5001,0,-1.0783905,-0.608096,-11.149946,5001,0,0,1,1
330621729,0.33616477,-0.08205477,-0.015097406,5000,0,-1.8692464,-1.093045,-9.9630575,5000,0,0,1,1
330626729,0.30747455,-0.09057985,-0.027613726,5000,0,-1.5190387,-0.36205143,-10.880091,5000,0,0,1,1
330631729,0.2915035,0.013286779,-0.018802352,5000,0,-1.6836101,-0.2520197,-5.655975,5000,0,0,1,1
330636729,0.1957472,0.07697132,-0.0067377174,5000,0,2.442389,-0.73799884,-12.247195,5000,0,0,1,1
330641729,0.21694233,0.002025189,-0.020991342,5000,0,-2.0843408,-0.69102025,-9.037023,5000,0,0,1,1
330646729,0.16028138,0.085497685,-0.02731024,5000,0,1.317785,-0.7700593,-9.732561,5000,0,0,1,1
330651729,0.026455812,0.05344784,-0.029136188,5000,0,-0.7257488,-0.31314057,-10.854004,5000,0,0,1,1
330656729,0.054782473,0.10946263,-0.027344748,5000,0,-2.5852046,-3.4526694,-8.810767,5000,0,0,1,1
330661729,-0.019719532,0.18900757,-0.03427367,5000,0,-0.053645756,2.4129457,-10.970403,5000,0,0,1,1
330666729,-0.07133091,0.18948215,-0.035863694,5000,0,-2.1498387,-3.7568283,-9.353645,5000,0,0,1,1
330671728,-0.12861668,0.26092497,-0.031030104,4999,0,2.5362506,0.020014793,-8.393384,4999,0,0,1,1
330676729,-0.21962036,0.22264849,-0.021144208,5001,0,-1.145775,-0.015974015,-11.1826105,5001,0,0,1,1
330681729,-0.18697515,0.22576009,-0.057817657,5000,0,-1.5983946,-1.0128945,-10.6563635,5000,0,0,1,1
330686729,-0.28554976,0.2602353,-0.03427737,5000,0,0.6385882,-0.50910413,-7.633563,5000,0,0,1,1
330691729,-0.37111655,0.3390842,-0.04200676,5000,0,-0.27526775,-0.8855789,-11.213617,5000,0,0,1,1
330696729,-0.40911102,0.28025463,-0.028272875,5000,0,0.9713549,-2.2242405,-10.442953,5000,0,0,1,1
330701729,-0.4725875,0.31270704,-0.03961396,5000,0,-3.4157255,-0.1517557,-10.233453,5000,0,0,1,1
330706729,-0.47790924,0.33762458,-0.044296913,5000,0,0.6453934,-0.29812524,-10.439639,5000,0,0,1,1
330711729,-0.54450643,0.3638959,-0.034757618,5000,0,-0.90900195,-1.1087116,-8.348285,5000,0,0,1,1
330716729,-0.5187945,0.37355608,-0.02181565,5000,0,0.16028942,1.1268855,-11.296366,5000,0,0,1,1
330721729,-0.574452,0.36757603,-0.048874546,5000,0,1.9068894,-2.100565,-9.015936,5000,0,0,1,1
330726729,-0.58457625,0.3644173,-0.043922976,5000,0,-1.1199484,0.3429099,-11.030189,5000,0,0,1,1
330731728,-0.67173856,0.3374693,-0.05417091,4999,0,0.13070762,0.12364162,-10.363834,4999,0,0,1,1
330736729,-0.641231,0.33918968,-0.045608155,5001,0,-1.1311512,-3.4329739,-10.107921,5001,0,0,1,1
330741729,-0.65646964,0.37768888,-0.03724874,5000,0,-0.24341656,2.1137683,-10.681118,5000,0,0,1,1
330746729,-0.69232017,0.37871978,-0.06944299,5000,0,-0.04620256,-0.95860493,-10.135322,5000,0,0,1,1
330751729,-0.7050581,0.38016555,-0.054889712,5000,0,-0.3406869,0.32871988,-9.448222,5000,0,0,1,1
330756729,-0.7547682,0.33951265,-0.026273407,5000,0,-0.2099094,-1.310579,-10.387872,5000,0,0,1,1
330761729,-0.7037113,0.33479583,-0.05926161,5000,0,0.3428025,-0.5032583,-10.541191,5000,0,0,1,1
330766729,-0.7478512,0.34953627,-0.035083566,5000,0,-0.37206277,1.1829402,-9.942512,5000,0,0,1,1
330771729,-0.70706636,0.35751748,-0.08005806,5000,0,-0.9423716,-0.95988417,-10.906027,5000,0,0,1,1
330776729,-0.7216138,0.32279164,-0.03197542,5000,0,0.9549684,-0.511254,-9.513109,5000,0,0,1,1
330781729,-0.7596525,0.3541122,-0.020794224,5000,0,-0.12503225,-0.071896784,-10.402459,5000,0,0,1,1
330786729,-0.7434808,0.30686828,-0.059141863,5000,0,-1.1263189,0.5089978,-11.820953,5000,0,0,1,1
330791729,-0.7080234,0.29960632,-0.031191628,5000,0,-2.9094212,-1.0215284,-8.344362,5000,0,0,1,1
330796729,-0.6566672,0.35373276,-0.05683419,5000,0,2.5013254,1.0410016,-9.687958,5000,0,0,1,1
330801729,-0.7674434,0.36826584,-0.054531578,5000,0,2.4176192,0.06127438,-10.498994,5000,0,0,1,1
330806729,-0.7332825,0.31696394,-0.05271289,5000,0,-0.4652819,-2.361014,-10.213826,5000,0,0,1,1
330811729,-0.70012796,0.252799,-0.015534148,5000,0,-2.255047,-0.32393086,-12.66072,5000,0,0,1,1
330816729,-0.7460646,0.26862046,-0.025039187,5000,0,-0.49165142,-0.26885125,-8.960644,5000,0,0,1,1
330821729,-0.7118158,0.28407285,-0.050031148,5000,0,-0.15302178,2.480066,-10.359456,5000,0,0,1,1
330826729,-0.65200186,0.25530595,-0.04486377,5000,0,-2.0510013,-1.410198,-7.3537154,5000,0,0,1,1
330831729,-0.67979014,0.29752612,-0.038951263,5000,0,5.4778447,-0.4869308,-10.6285925,5000,0,0,1,1
330836729,-0.68533474,0.20768163,-0.04064718,5000,0,-0.7748463,0.5259251,-11.514082,5000,0,0,1,1
330841729,-0.61994183,0.18332055,-0.053524192,5000,0,-2.4218907,-0.59004176,-10.707461,5000,0,0,1,1
330846729,-0.6060814,0.14967029,-0.02582226,5000,0,-0.14220248,-0.69454896,-10.719544,5000,0,0,1,1
330851729,-0.61288774,0.19776052,-0.031787615,5000,0,-1.6002417,-0.031376235,-7.873975,5000,0,0,1,1
330856729,-0.57996136,0.17422679,-0.079469554,5000,0,0.25249606,-0.37494424,-10.434949,5000,0,0,1,1
330861729,-0.52727854,0.14217982,-0.031996224,5000,0,0.6468593,0.6255088,-8.306295,5000,0,0,1,1
330866729,-0.5434518,0.1931786,-0.05415381,5000,0,2.6607738,0.07420449,-10.666128,5000,0,0,1,1
330871729,-0.5410379,0.082023986,-0.07684392,5000,0,-1.2290831,0.24811986,-12.121623,5000,0,0,1,1
330876729,-0.458084,0.0870558,-0.046500172,5000,0,-1.8082464,-0.9580994,-9.667902,5000,0,0,1,1
330881729,-0.48278067,0.12313558,-0.051503494,5000,0,0.4043036,0.61431,-9.713097,5000,0,0,1,1
330886729,-0.5143907,0.11315356,-0.06779194,5000,0,-0.6281786,-0.67162246,-9.516815,5000,0,0,1,1
330891729,-0.45628095,0.08602707,-0.049533922,5000,0,-1.2460251,-2.0647519,-9.368606,5000,0,0,1,1
330896729,-0.4141219,0.06749702,-0.048076607,5000,0,0.8864923,1.6108481,-8.983389,5000,0,0,1,1
330901729,-0.45831835,0.11748341,-0.076527506,5000,0,1.088679,0.109540544,-11.8282995,5000,0,0,1,1
330906729,-0.4044791,0.0170808,-0.071672134,5000,0,-3.1628325,0.23031905,-10.158237,5000,0,0,1,1
330911728,-0.36703014,0.07836858,-0.05669576,4999,0,0.015098133,-0.22598834,-9.025334,4999,0,0,1,1
330916729,-0.42900622,0.083145194,-0.08134974,5001,0,1.9810714,-0.31259555,-10.579211,5001,0,0,1,1
330921729,-0.39837644,0.049817808,-0.06781969,5000,0,-0.24957275,-0.44675088,-8.145385,5000,0,0,1,1
330926729,-0.41207474,0.035704315,-0.056906015,5000,0,-0.8147781,-2.5806744,-12.070511,5000,0,0,1,1
330931729,-0.3602802,-0.034514453,-0.034791496,5000,0,1.174505,1.5835922,-9.107959,5000,0,0,1,1
330936729,-0.41845053,0.032417648,-0.07126211,5000,0,-1.1272373,-1.5635908,-10.661576,5000,0,0,1,1
330941729,-0.3669568,-0.05712445,-0.0695197,5000,0,-2.5004196,1.7353034,-10.407456,5000,0,0,1,1
330946729,-0.36122346,-0.0023942203,-0.055658944,5000,0,0.75316185,-0.64845645,-7.8737526,5000,0,0,1,1
330951729,-0.40656206,0.012328096,-0.06605287,5000,0,2.3332071,-1.548103,-10.450886,5000,0,0,1,1
330956729,-0.3814492,-0.051414326,-0.07379524,5000,0,-1.7772506,1.371136,-9.29443,5000,0,0,1,1
330961729,-0.33188298,-0.05945278,-0.027089205,5000,0,0.24710433,-2.2318673,-12.021699,5000,0,0,1,1
330966729,-0.31327152,-0.072165914,-0.043502588,5000,0,0.2972275,1.8790169,-7.4839025,5000,0,0,1,1
330971729,-0.3533706,-0.05804262,-0.06503517,5000,0,0.068591624,-1.2025152,-11.974421,5000,0,0,1,1
330976729,-0.27126935,-0.1442567,-0.04678068,5000,0,-1.3443292,-1.4664414,-8.389981,5000,0,0,1,1
330981729,-0.3099887,-0.093657486,-0.06468748,5000,0,0.19600214,0.5628295,-8.514814,5000,0,0,1,1
330986729,-0.36742786,-0.10522235,-0.06446334,5000,0,1.6015421,-0.8220653,-11.921479,5000,0,0,1,1
330991729,-0.27437562,-0.15994358,-0.06279826,5000,0,-2.967267,-0.9085586,-8.1310215,5000,0,0,1,1
330996729,-0.2512768,-0.11475014,-0.034227718,5000,0,0.43340847,1.5619646,-10.8574505,5000,0,0,1,1
331001729,-0.29490295,-0.10942314,-0.069598414,5000,0,0.41283286,0.3692784,-8.347804,5000,0,0,1,1
331006729,-0.21949837,-0.11695311,-0.05767688,5000,0,-0.7828807,0.43857455,-10.106729,5000,0,0,1,1
331011729,-0.23819646,-0.13728444,-0.061988108,5000,0,1.611702,-1.2632942,-8.520829,5000,0,0,1,1
331016729,-0.23863067,-0.117206864,-0.047372513,5000,0,-0.045802157,-1.5901552,-10.238396,5000,0,0,1,1
331021729,-0.25903386,-0.11242166,-0.048817202,5000,0,0.971137,-0.6088232,-11.202628,5000,0,0,1,1
331026729,-0.1950815,-0.16829644,-0.050295085,5000,0,-5.6085544,-0.24882331,-9.78175,5000,0,0,1,1
331031738,-0.1579757,-0.108975045,-0.023025686,5009,0,1.4898543,1.2266533,-8.613778,5009,0,0,1,1
331036729,-0.20022509,-0.07418417,-0.047239225,4991,0,0.30426252,-1.5995268,-7.764838,4991,0,0,1,1
331041729,-0.12512058,-0.08615882,-0.05301144,5000,0,-0.93682045,1.6178687,-10.622537,5000,0,0,1,1
331046729,-0.17493784,-0.10887012,-0.028774774,5000,0,1.2851261,-0.6231028,-9.526697,5000,0,0,1,1
331051729,-0.08893497,-0.076417476,-0.025080677,5000,0,-2.2043529,-1.604055,-9.432164,5000,0,0,1,1
331056729,-0.18483286,-0.046859443,-0.038179178,5000,0,0.4627371,2.1437554,-11.297534,5000,0,0,1,1
331061729,-0.054203324,-0.08421861,-0.012987855,5000,0,-3.550166,-2.5153852,-8.323215,5000,0,0,1,1
331066730,-0.056344185,-0.00019580238,-0.025357407,5001,0,1.6600677,2.995218,-8.33157,5001,0,0,1,1
331071729,-0.14304873,0.009851312,-0.024899535,4999,0,1.4110408,-2.3003771,-9.489016,4999,0,0,1,1
331076731,-0.08037341,-0.005853798,-0.029418847,5002,0,1.7302582,-0.6332618,-10.659726,5002,0,0,1,1
331081729,-0.120300956,-0.044101685,-0.009712017,4998,0,-1.9080322,-1.0954727,-11.301368,4998,0,0,1,1
331086729,-0.062493287,-0.025529115,-0.025301892,5000,0,-1.3226825,-0.38650507,-9.795097,5000,0,0,1,1
331131729,-0.010130034,-0.00087580254,-0.0048971493,5000,0,0.39779422,-2.8584795,-7.701218,5000,0,0,1,1
331136729,-0.0028696014,-0.009115456,-0.019797288,5000,0,-0.47379526,1.8287227,-11.592853,5000,0,0,1,1
331141729,-0.032634,-0.018373704,-0.019589555,5000,0,0.38451588,-0.3643212,-10.501913,5000,0,0,1,1
331146729,0.0077690543,-0.046412468,-0.034749024,5000,0,-3.0984023,-1.240989,-10.2079,5000,0,0,1,1
331151728,0.020294774,-0.011247001,-0.001056082,4999,0,-0.5920347,1.3826574,-9.048535,4999,0,0,1,1
